row_id,coun_ID,is_urban,age,age_grp,female,married,religion_Id,relationship_to_hh_head_ID,education_level,literacy,employment_category_last_year_Id,employment_type_last_year_Id,share_hh_income_provided,income_government_last_year,income_own_business_last_year,income_private_sector_last_year,income_public_sector_last_year,num_times_borrowed_last_year,formal_savings,informal_savings,cash_property_savings,has_insurance,has_investment,num_shocks_last_year,avg_shock_strength_last_year,borrowed_for_emergency_last_year,borrowed_for_daily_expenses_last_year,borrowed_for_home_or_biz_last_year,phone_technology,can_text,can_use_internet,can_make_transaction,phone_ownership,advanced_phone_use,reg_bank_acct,reg_mm_acct,reg_formal_nbfi_account,financially_included,active_bank_user,active_mm_user,active_formal_nbfi_user,active_informal_nbfi_user,nonreg_active_mm_user,num_formal_institutions_last_year,num_informal_institutions_last_year,num_financial_activities_last_year,poverty_probability,type
3014,1,True,35,30-40,True,True,4,6,0,False,2,2,1,False,False,False,False,0,False,False,True,False,False,1,2,False,False,False,1,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3015,3,True,30,19-30,False,False,4,4,1,True,1,5,2,False,False,False,False,0,False,False,False,True,False,0,0,False,False,False,3,True,True,True,2,True,False,True,False,True,False,True,False,False,False,1,0,2,0,test
3016,1,False,15,40+,False,False,4,5,2,True,2,2,1,True,False,False,False,0,False,False,False,False,False,0,0,False,False,False,3,True,True,False,2,True,False,False,False,False,False,False,False,False,True,1,0,2,0,test
3017,4,True,80,40+,True,True,5,2,0,False,1,5,2,False,True,False,False,0,False,False,False,False,False,0,0,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3018,4,True,24,19-30,True,False,5,6,3,True,2,2,3,False,False,False,False,2,True,True,True,False,False,0,0,True,False,False,3,True,True,True,2,True,True,False,False,True,True,False,False,True,False,1,1,4,0,test
3019,1,False,36,30-40,True,True,4,6,1,False,2,2,1,False,False,False,False,1,False,False,False,False,False,0,0,False,False,False,0,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3020,5,True,34,30-40,True,False,5,2,2,True,2,2,1,False,False,False,True,2,False,False,True,False,False,0,0,False,True,False,2,True,False,True,2,False,False,True,False,True,False,True,False,False,False,1,0,3,0,test
3021,5,True,33,30-40,True,False,5,2,2,True,1,5,5,False,True,False,False,1,True,True,False,True,True,2,2,False,False,True,3,True,True,True,2,True,False,True,False,True,False,True,False,True,False,1,1,4,0,test
3022,2,False,49,40+,False,True,3,2,1,True,1,4,5,False,False,False,False,0,True,False,False,True,False,1,2,False,False,False,1,False,False,False,2,False,True,False,False,True,False,False,False,False,False,1,0,1,0,test
3023,2,False,65,40+,True,True,4,5,0,False,4,2,1,False,False,False,False,0,False,False,False,False,False,0,0,False,False,False,0,False,False,False,1,False,True,False,False,True,True,False,False,False,False,1,0,0,0,test
3024,6,False,48,40+,True,True,4,6,2,True,2,2,1,False,False,False,False,0,False,False,True,False,False,0,0,False,False,False,0,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3025,5,False,20,19-30,False,False,5,2,2,True,2,2,2,False,False,False,False,0,True,False,False,False,False,1,2,False,False,False,2,True,True,True,2,True,False,True,False,True,False,True,False,False,False,1,0,4,0,test
3026,3,True,29,19-30,False,True,4,2,1,True,1,5,1,False,True,False,False,1,True,False,True,False,False,0,0,False,False,False,2,True,False,True,2,False,False,True,False,True,False,True,False,False,False,1,0,4,0,test
3027,4,False,26,19-30,True,False,5,5,2,True,2,2,1,False,False,False,False,3,False,False,False,True,True,4,3.5,True,True,True,2,True,True,False,2,True,False,False,False,False,False,False,False,False,False,1,0,1,0,test
3028,6,True,21,19-30,True,False,4,5,2,True,2,2,1,False,False,False,False,0,False,False,True,False,False,0,0,False,False,False,0,True,True,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3029,6,False,28,19-30,False,True,4,2,0,False,1,4,5,False,False,True,False,0,False,False,False,False,False,0,0,False,False,False,2,False,False,False,2,False,False,False,False,False,False,False,False,False,True,1,0,1,0,test
3030,1,False,35,30-40,False,True,4,2,2,True,1,4,5,False,True,False,False,0,False,False,True,False,True,1,2,False,False,False,1,True,False,False,2,False,False,False,False,False,False,False,False,False,True,1,0,1,0,test
3031,6,False,48,40+,True,True,4,6,0,False,2,2,2,False,False,False,False,0,False,True,False,False,False,1,4,False,False,False,1,True,True,False,2,False,False,False,False,False,False,False,False,True,False,0,1,0,0,test
3032,7,False,46,40+,False,True,5,2,1,True,1,1,3,False,False,False,False,1,True,False,True,True,False,2,5,False,True,False,2,False,False,False,2,False,False,True,True,True,False,False,False,False,False,1,0,2,0,test
3033,4,True,58,40+,False,True,5,2,3,True,1,4,5,False,True,True,False,0,True,False,False,True,True,0,0,False,False,False,3,True,True,True,2,True,True,False,False,True,True,False,False,False,False,1,0,6,0,test
3034,1,False,32,30-40,False,False,4,5,3,True,1,5,3,False,False,False,False,1,False,False,True,False,True,0,0,False,True,False,3,True,True,False,2,True,True,False,False,True,False,False,False,False,True,2,0,4,0,test
3035,2,False,25,19-30,True,True,3,6,2,False,2,2,4,False,False,False,False,0,False,False,False,False,False,0,0,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3036,1,True,35,30-40,True,True,4,6,1,False,1,4,3,False,False,False,False,0,False,False,False,False,False,1,4,False,False,False,2,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3037,3,False,21,19-30,False,False,4,3,2,True,1,5,3,False,True,False,False,0,True,False,True,False,False,1,2,False,False,False,2,True,True,True,2,True,False,True,False,True,False,True,False,False,False,1,0,5,0,test
3038,4,True,34,30-40,False,True,4,2,3,True,1,4,5,True,True,False,True,1,True,True,False,False,True,0,0,True,False,True,3,True,True,True,2,True,True,False,False,True,True,False,False,True,False,1,1,7,0,test
3039,2,True,30,19-30,True,False,3,5,1,False,2,2,4,False,False,False,False,1,True,False,True,True,False,0,0,True,False,False,3,True,True,True,2,True,True,False,False,True,True,False,False,False,False,2,0,2,0,test
3040,5,True,20,19-30,True,False,5,3,2,True,5,2,2,False,False,False,False,1,False,True,False,False,False,2,2.5,False,True,False,3,True,False,False,2,True,False,False,False,False,False,False,False,False,True,1,0,4,0,test
3041,4,False,32,30-40,False,False,5,2,2,True,1,5,5,False,True,False,False,0,True,False,False,False,True,1,5,False,False,False,3,True,True,False,2,True,True,False,False,True,True,False,False,True,False,1,1,1,0,test
3042,1,False,25,19-30,True,True,4,6,1,True,2,2,1,False,False,False,False,0,False,False,False,False,False,0,0,False,False,False,0,False,False,False,1,True,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3043,6,False,55,40+,False,True,4,2,0,False,1,1,5,False,False,False,False,2,False,False,False,False,False,1,5,True,False,False,0,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3044,5,True,59,40+,True,False,5,2,0,False,4,2,5,False,False,False,False,2,False,True,False,False,False,0,0,True,True,False,0,False,False,False,0,False,True,False,False,True,False,False,False,True,False,0,1,0,0,test
3045,3,False,30,19-30,False,True,5,2,0,False,3,3,5,False,False,False,False,1,False,False,True,False,False,2,3.5,False,True,False,0,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3046,4,True,30,19-30,True,True,4,1,1,False,1,5,2,False,True,False,False,0,True,False,False,False,True,0,0,False,False,False,2,True,True,False,2,False,True,False,False,True,False,False,False,True,False,0,1,0,0,test
3047,7,False,62,40+,True,True,5,6,0,False,4,2,2,False,False,False,False,0,False,True,True,False,False,1,5,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3048,3,False,20,19-30,True,False,1,5,1,False,2,2,1,False,False,False,False,0,False,False,False,False,False,0,0,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3049,6,False,45,40+,True,True,4,6,0,False,2,2,1,False,False,False,False,0,False,False,False,False,False,0,0,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3050,5,False,47,40+,False,True,5,2,1,True,1,5,3,False,True,False,False,0,True,False,False,False,True,1,5,False,False,False,2,True,False,True,2,False,True,True,False,True,False,True,False,False,False,1,0,4,0,test
3051,6,False,31,40+,True,True,4,6,2,False,1,4,1,False,False,True,False,0,False,False,False,False,False,1,5,False,False,False,0,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3052,3,True,29,19-30,True,True,5,6,2,True,2,2,2,False,False,False,False,0,False,True,True,False,False,0,0,False,False,False,0,True,False,True,1,False,False,True,False,True,False,False,False,False,False,1,0,2,0,test
3053,3,False,47,40+,False,True,5,2,1,True,1,5,5,False,True,False,False,1,False,False,True,False,True,4,5,True,True,True,0,False,False,False,1,False,False,False,False,False,False,False,False,True,False,1,1,2,0,test
3054,7,True,31,40+,False,False,5,2,1,True,1,5,5,False,False,False,False,0,False,False,False,False,False,3,3.333333333,False,False,False,1,False,False,False,2,False,False,True,False,True,False,False,False,False,False,1,0,1,0,test
3055,1,True,45,40+,False,True,4,2,1,False,1,1,4,False,False,False,False,0,False,False,False,False,False,0,0,False,False,False,2,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3056,6,True,45,40+,True,False,4,1,2,True,2,2,2,False,False,False,False,2,False,False,True,False,False,1,5,True,True,False,1,True,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3057,1,False,23,19-30,True,True,4,6,1,True,2,2,2,False,False,False,False,0,False,False,True,False,True,0,0,False,False,False,2,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3058,6,False,32,30-40,False,True,4,2,1,True,1,5,2,False,True,False,False,0,False,False,False,False,False,0,0,False,False,False,1,True,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3059,6,True,36,30-40,True,True,4,6,2,True,2,2,1,False,False,False,False,0,False,False,True,False,False,1,4,False,False,False,2,True,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3060,6,False,28,19-30,False,True,4,4,2,True,1,4,4,False,False,True,False,0,True,False,False,False,False,0,0,False,False,False,3,True,False,False,2,True,True,False,False,True,True,False,False,False,False,1,0,2,0,test
3061,2,False,25,19-30,True,True,3,6,0,False,2,2,1,False,False,False,False,0,True,False,False,False,False,2,5,False,False,False,1,False,False,False,2,False,True,False,True,True,False,False,False,False,False,0,0,1,0,test
3062,2,False,55,40+,False,True,3,2,1,False,1,1,5,False,True,False,False,0,False,False,True,False,True,3,5,False,False,False,2,False,False,False,2,False,True,False,False,True,True,False,False,False,False,1,0,1,0,test
3063,6,True,35,30-40,True,True,4,6,1,True,2,2,1,False,False,False,False,0,False,True,False,False,False,0,0,False,False,False,0,False,False,False,1,False,False,False,False,False,False,False,False,True,False,0,1,0,0,test
3064,3,True,57,40+,False,True,5,2,1,True,1,5,2,False,False,True,False,0,False,False,False,False,False,2,3.5,False,False,False,2,False,False,False,2,False,False,True,False,True,False,True,False,False,False,1,0,2,0,test
3065,1,True,66,40+,False,True,4,2,0,False,3,3,3,False,True,False,False,3,False,False,True,True,True,2,4.5,True,True,False,0,False,False,False,1,False,False,False,False,False,False,False,False,False,False,1,0,1,0,test
3066,5,True,35,30-40,True,True,5,2,2,True,1,4,3,True,True,False,False,2,True,False,False,True,False,2,2,True,True,False,2,True,True,True,2,True,False,True,False,True,False,True,False,False,False,1,0,6,0,test
3067,5,False,41,40+,False,True,5,2,1,True,1,5,2,False,True,False,False,2,False,True,True,True,True,2,1,True,False,True,3,False,False,False,2,True,True,True,False,True,False,True,False,False,False,1,0,3,0,test
3068,6,False,30,19-30,True,True,4,6,1,False,2,2,1,False,False,False,False,0,False,False,True,False,False,0,0,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3069,5,False,34,30-40,True,True,5,6,2,False,1,1,1,False,False,False,False,2,True,True,True,True,False,4,3.5,False,False,False,2,True,False,True,2,False,False,True,False,True,False,True,False,True,False,1,1,6,0,test
3070,7,True,60,40+,False,True,5,2,1,False,4,2,2,False,False,False,False,2,False,True,True,False,True,4,1,True,True,True,0,False,False,False,1,False,False,False,False,False,False,False,False,True,True,1,1,3,0,test
3071,5,True,32,30-40,True,False,5,6,1,True,1,1,2,False,True,False,False,1,True,False,False,False,True,1,1,False,True,True,0,False,False,False,1,True,False,True,False,True,False,True,False,False,False,1,0,6,0,test
3072,5,False,55,40+,True,True,5,6,2,False,2,2,3,False,False,False,False,0,False,False,False,False,False,2,3,False,False,False,1,False,False,True,2,False,False,True,False,True,False,True,False,False,False,1,0,3,0,test
3073,1,False,81,40+,True,False,4,1,0,False,4,2,1,False,False,False,False,0,False,False,False,False,False,1,4,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3074,1,False,24,19-30,False,False,4,5,3,True,1,4,3,False,False,False,False,1,False,False,False,False,False,0,0,False,False,False,3,True,True,True,2,True,True,False,False,True,True,False,False,False,False,1,0,1,0,test
3075,3,False,22,19-30,True,False,5,5,1,True,1,5,2,False,True,False,False,0,False,False,False,False,True,3,3.666666667,False,False,False,0,True,False,True,1,False,False,False,False,False,False,False,False,False,True,1,0,1,0,test
3076,2,False,60,40+,True,False,3,2,0,False,1,1,5,False,False,False,False,0,True,False,False,False,False,1,4,False,False,False,0,False,False,False,0,False,True,False,False,True,True,False,False,False,False,1,0,3,0,test
3077,7,False,27,19-30,False,True,5,2,2,True,1,1,5,False,True,False,False,3,False,False,False,False,True,1,3,True,False,False,2,True,False,False,2,False,False,True,False,True,False,False,False,False,False,1,0,2,0,test
3078,6,False,37,30-40,True,True,4,6,0,False,2,2,1,False,False,False,False,0,False,True,False,False,False,1,2,False,False,False,0,False,False,False,1,False,False,False,False,False,False,False,False,True,True,1,1,1,0,test
3079,2,False,21,19-30,True,False,3,5,1,False,2,2,1,False,False,False,False,0,False,False,False,False,False,1,5,False,False,False,0,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3080,3,False,25,19-30,True,True,5,5,1,True,1,5,1,False,True,False,False,0,True,False,True,False,False,1,2,False,False,False,2,True,False,True,2,False,False,True,False,True,False,True,False,False,False,1,0,4,0,test
3081,2,True,36,30-40,True,True,3,6,2,True,2,2,2,False,False,False,False,0,False,False,False,False,False,0,0,False,False,False,1,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3082,6,False,48,40+,False,True,4,4,1,True,1,5,4,False,True,False,False,1,False,False,False,False,True,1,4,True,False,False,1,True,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3083,4,True,31,40+,False,False,5,2,2,True,1,5,4,False,True,False,False,1,False,False,True,False,True,0,0,False,True,True,0,True,True,False,1,False,False,False,False,False,False,False,False,True,False,0,1,0,0,test
3084,3,False,28,19-30,False,True,5,2,1,True,1,5,5,False,True,True,False,0,False,False,True,False,True,1,1,False,False,False,1,True,True,True,2,False,False,True,False,True,False,False,False,False,False,1,0,1,0,test
3085,5,False,51,40+,False,True,5,2,1,True,1,5,4,False,True,False,False,0,True,False,False,False,True,3,3.666666667,False,False,False,2,True,True,True,2,False,False,True,True,True,False,True,False,False,False,1,0,6,0,test
3086,1,False,28,19-30,True,False,4,5,2,True,2,2,1,False,False,False,False,2,False,False,False,False,False,0,0,False,False,False,1,True,False,False,2,True,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3087,7,False,28,19-30,True,True,5,2,1,False,2,2,2,False,False,False,False,0,True,False,False,False,True,0,0,False,False,False,3,False,False,False,2,False,False,True,False,True,False,True,False,False,False,1,0,1,0,test
3088,7,False,60,40+,True,True,5,6,0,False,1,5,3,False,False,False,False,0,False,False,True,False,True,4,2.5,False,False,False,0,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3089,2,False,45,40+,True,True,3,2,0,False,1,1,2,False,False,False,False,0,True,False,False,True,False,0,0,False,False,False,0,False,False,False,1,False,True,False,False,True,False,False,False,False,False,1,0,1,0,test
3090,5,False,37,30-40,True,True,5,6,1,True,1,5,5,False,True,False,False,2,True,False,False,False,False,2,5,True,False,False,1,True,False,True,2,False,False,True,False,True,False,True,False,True,False,1,1,4,0,test
3091,3,True,47,40+,False,True,5,2,1,True,1,1,4,False,False,False,False,1,False,True,True,False,False,0,0,False,True,False,2,False,False,False,2,False,False,True,False,True,False,True,False,False,False,1,0,2,0,test
3092,7,False,32,30-40,True,True,5,6,1,True,1,5,2,False,True,False,False,0,False,False,False,False,True,1,2,False,False,False,0,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3093,5,False,38,30-40,True,True,5,6,1,True,1,1,2,True,False,True,False,3,True,False,False,False,True,3,1.333333333,False,True,True,1,True,True,True,2,False,False,True,False,True,False,True,False,False,False,1,0,5,0,test
3094,1,True,28,19-30,False,False,3,5,3,True,2,2,2,False,False,False,False,1,False,False,True,False,False,1,4,False,False,False,3,True,True,True,2,True,True,True,False,True,True,True,False,False,False,2,0,4,0,test
3095,7,True,17,15-18,True,False,5,5,1,False,3,3,1,False,False,False,False,0,False,False,False,False,False,4,4.25,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3096,1,False,62,40+,False,True,4,2,2,True,3,3,5,True,True,False,False,0,False,False,False,False,True,1,5,False,False,False,1,False,False,False,2,False,True,False,False,True,True,False,False,False,True,2,0,2,0,test
3097,1,False,70,40+,True,True,4,2,0,False,1,1,2,False,False,False,False,1,False,False,False,False,False,1,2,False,False,False,0,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3098,1,False,17,15-18,False,False,4,5,1,False,1,1,2,False,False,False,False,1,False,False,False,False,False,0,0,True,True,False,3,False,True,False,2,True,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3099,1,False,66,40+,True,False,4,1,0,False,4,2,1,True,False,False,False,0,False,False,False,False,False,2,3,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3100,1,False,18,15-18,False,False,4,5,2,True,2,2,3,False,False,False,False,1,False,False,False,True,False,1,5,True,True,False,3,True,True,True,2,True,False,False,False,False,False,False,False,False,True,1,0,1,0,test
3101,3,False,22,19-30,False,False,5,2,2,True,5,2,5,False,False,False,False,0,False,False,False,False,False,0,0,False,False,False,2,True,False,True,2,False,False,True,False,True,False,True,False,False,False,1,0,2,0,test
3102,4,False,75,40+,False,True,1,2,0,False,1,1,2,True,False,False,True,0,False,False,False,False,False,2,1,False,False,False,0,False,False,False,1,False,True,False,False,True,True,False,False,False,False,1,0,1,0,test
3103,6,False,34,30-40,True,True,4,6,0,False,2,2,2,False,False,False,False,1,False,False,True,False,False,2,4.5,False,False,False,0,False,False,False,1,False,False,False,True,True,False,False,False,False,False,1,0,2,0,test
3104,5,False,32,30-40,True,True,5,2,1,True,1,4,2,False,True,False,False,0,True,False,True,False,True,0,0,False,False,False,2,True,False,True,2,False,True,True,False,True,False,True,False,False,False,1,0,4,0,test
3105,3,False,35,30-40,False,False,4,2,0,False,5,2,2,False,True,False,False,2,False,False,False,False,True,0,0,False,False,False,2,False,False,False,2,False,False,True,False,True,False,False,False,False,False,1,0,1,0,test
3106,6,True,37,30-40,True,True,4,6,0,False,2,2,1,False,False,False,False,0,False,False,False,False,False,0,0,False,False,False,1,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3107,4,False,18,15-18,False,False,5,3,2,True,2,2,1,False,False,False,False,0,False,False,True,False,False,3,4,False,False,False,3,True,True,False,2,True,False,False,False,False,False,False,False,True,False,0,1,0,0,test
3108,3,False,45,40+,True,False,5,6,1,True,1,1,3,False,False,False,False,0,True,False,True,False,False,0,0,False,False,False,2,True,False,True,2,True,False,True,False,True,False,False,False,False,False,1,0,4,0,test
3109,7,False,35,30-40,False,True,5,2,1,False,1,1,4,False,False,False,False,1,False,False,False,False,False,2,4.5,True,False,False,0,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3110,3,True,26,19-30,False,True,5,2,1,True,1,5,3,False,False,False,False,1,True,False,True,True,True,0,0,True,False,False,2,True,False,False,2,False,False,True,False,True,False,True,False,False,False,1,0,4,0,test
3111,5,False,27,19-30,True,False,1,5,1,True,3,3,3,False,False,False,False,2,True,False,False,True,False,2,3.5,True,True,False,0,False,False,False,1,True,False,True,False,True,False,True,False,False,False,1,0,4,0,test
3112,5,False,50,40+,False,False,4,2,1,True,4,2,5,False,False,False,False,0,False,False,False,False,False,1,1,False,False,False,1,False,False,False,2,False,False,True,False,True,False,True,False,False,False,1,0,2,0,test
3113,1,False,18,15-18,False,False,4,5,2,True,2,2,1,False,False,False,False,0,False,False,True,False,False,1,4,False,False,False,1,True,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3114,1,True,80,40+,False,True,4,2,0,False,4,2,1,False,False,False,False,0,False,False,False,False,False,1,4,False,False,False,2,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3115,6,True,22,19-30,True,False,4,5,3,True,2,2,1,False,False,False,False,0,False,False,True,False,False,0,0,False,False,False,3,True,True,True,2,True,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3116,4,True,24,19-30,True,True,4,6,2,False,1,5,2,False,True,False,False,0,True,False,True,False,True,1,4,False,False,False,1,True,False,False,2,False,True,False,False,True,True,False,False,False,False,1,0,2,0,test
3117,3,False,40,30-40,False,False,5,2,1,True,3,3,5,False,True,False,False,0,False,False,False,False,False,3,4,False,False,False,2,True,False,False,2,True,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3118,2,False,27,19-30,True,True,3,6,0,True,1,4,3,False,False,True,False,0,False,False,False,False,False,0,0,False,False,False,0,False,False,False,1,False,True,False,False,True,True,False,False,False,False,1,0,1,0,test
3119,3,False,42,40+,False,False,4,2,1,True,2,2,5,False,False,False,False,3,False,False,False,False,False,0,0,False,False,False,1,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3120,1,False,33,30-40,True,True,4,6,3,True,2,2,1,False,False,False,False,1,False,False,False,False,False,0,0,True,False,False,2,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3121,2,True,29,19-30,True,True,3,5,2,False,2,2,1,False,False,False,False,0,False,False,False,False,False,0,0,False,False,False,0,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3122,1,False,31,40+,True,True,4,6,1,True,2,2,1,True,False,False,False,1,False,False,False,False,False,1,4,True,False,False,2,False,False,False,2,True,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3123,2,False,20,19-30,False,True,3,2,1,True,1,1,5,False,False,False,False,0,False,False,False,False,False,0,0,False,False,False,2,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3124,7,False,27,19-30,True,True,5,6,1,False,1,1,2,False,False,False,False,0,True,False,False,False,False,3,2,False,False,False,2,False,False,False,2,False,False,False,False,False,False,False,False,False,True,1,0,1,0,test
3125,2,True,18,15-18,False,False,3,5,1,True,3,3,4,False,False,False,False,2,True,False,False,False,False,0,0,True,False,False,3,True,True,False,2,True,True,False,False,True,True,False,False,False,False,1,0,1,0,test
3126,7,False,32,30-40,True,True,5,6,2,True,1,1,2,False,False,False,False,2,True,True,True,False,False,2,4,True,True,False,0,True,False,False,1,False,False,False,False,False,False,False,False,True,True,1,1,3,0,test
3127,6,False,40,30-40,False,True,4,2,1,True,1,5,3,False,True,False,False,1,False,True,True,False,True,0,0,True,True,True,1,True,True,True,2,False,False,False,False,False,False,False,False,False,True,1,0,2,0,test
3128,6,False,50,40+,False,True,4,2,1,True,1,5,2,False,True,False,False,0,False,False,False,False,False,2,4,False,False,False,1,True,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3129,2,True,30,19-30,False,True,4,2,1,False,1,4,3,False,False,False,True,2,False,False,False,False,False,0,0,True,False,False,1,False,False,False,2,False,True,False,False,True,True,False,False,False,False,1,0,1,0,test
3130,6,True,19,40+,True,True,4,6,0,False,2,2,1,False,False,False,False,0,False,False,False,False,False,0,0,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3131,5,False,57,40+,True,True,5,6,1,False,1,5,3,False,True,False,False,0,False,False,True,False,False,1,2,False,False,False,1,False,False,False,2,False,False,True,True,True,False,True,False,False,False,1,0,2,0,test
3132,1,True,30,19-30,True,True,4,6,1,True,2,2,4,False,False,False,False,2,False,True,True,True,False,1,4,True,False,True,1,False,False,False,2,False,False,False,False,False,False,False,False,False,True,1,0,1,0,test
3133,5,False,40,30-40,True,True,5,6,2,False,3,3,2,False,True,True,False,0,False,False,False,False,True,1,4,False,False,False,1,False,False,False,2,True,True,True,False,True,False,False,False,False,False,2,0,2,0,test
3134,5,False,61,40+,True,True,5,6,1,False,1,5,3,False,True,False,False,2,True,True,True,False,False,3,5,True,True,True,1,False,False,False,2,False,False,True,True,True,False,True,True,True,False,1,1,4,0,test
3135,3,False,15,40+,False,False,5,5,1,True,2,2,1,False,False,False,False,0,False,False,True,False,False,0,0,False,False,False,0,True,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3136,5,False,51,40+,True,True,5,6,2,True,1,1,2,False,False,False,False,0,False,False,False,False,False,1,4,False,False,False,2,True,False,True,2,False,False,True,False,True,False,True,False,False,False,1,0,3,0,test
3137,3,False,17,15-18,False,False,4,5,1,True,3,3,1,False,False,False,False,0,False,False,False,False,False,3,1.333333333,False,False,False,0,True,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3138,2,False,34,30-40,True,True,3,6,2,True,2,2,4,False,False,False,False,1,True,False,False,True,False,1,4,False,False,False,1,False,False,False,2,False,True,False,False,True,False,False,False,False,False,1,0,1,0,test
3139,3,False,26,19-30,False,True,4,4,1,True,1,1,2,False,False,False,False,0,True,False,True,False,False,2,2.5,False,False,False,2,False,False,False,2,False,False,True,False,True,False,True,False,False,False,1,0,2,0,test
3140,5,True,62,40+,True,False,5,2,2,True,1,4,2,False,True,False,False,2,True,False,True,True,True,2,2,True,False,True,1,True,False,False,2,False,True,True,True,True,False,True,False,False,False,1,0,10,0,test
3141,1,False,16,15-18,True,False,4,5,2,True,2,2,1,False,False,False,False,1,False,False,False,False,False,1,3,True,False,False,0,True,False,True,1,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3142,4,False,58,40+,False,True,5,2,3,True,1,5,5,True,True,False,False,0,True,False,False,True,True,2,4,False,False,False,3,True,True,True,2,True,True,False,False,True,True,False,False,False,False,1,0,6,0,test
3143,5,False,33,30-40,True,True,5,6,1,True,1,5,2,False,True,False,False,0,False,False,False,False,True,1,5,False,False,False,2,True,False,False,2,False,False,True,False,True,False,True,False,False,False,1,0,2,0,test
3144,4,False,36,30-40,False,False,5,4,2,False,1,5,5,False,True,False,False,0,False,False,False,False,True,0,0,False,False,False,0,True,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3145,7,False,20,19-30,True,True,4,6,2,True,2,2,2,False,False,False,False,1,False,False,False,False,False,1,4,False,True,False,2,True,True,True,2,True,False,True,False,True,False,True,False,True,False,1,1,3,0,test
3146,7,False,75,40+,False,True,5,2,1,False,1,1,4,False,False,False,False,0,False,False,False,False,True,3,4.333333333,False,False,False,0,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
3147,4,True,35,30-40,True,True,4,1,1,False,2,2,2,False,True,False,False,0,False,False,False,False,True,0,0,False,False,False,1,True,False,True,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
