row_id,country,country_ID,is_urban,age,age_grp,female,married,religion,religion_Id,relationship_to_hh_head,relationship_to_hh_head_ID,education_level,literacy,can_add,can_divide,can_calc_percents,can_calc_compounding,employed_last_year,employment_category_last_year,employment_category_last_year_Id,employment_type_last_year,employment_type_last_year_Id,share_hh_income_provided,income_ag_livestock_last_year,income_friends_family_last_year,income_government_last_year,income_own_business_last_year,income_private_sector_last_year,income_public_sector_last_year,num_times_borrowed_last_year,borrowing_recency,formal_savings,informal_savings,cash_property_savings,has_insurance,has_investment,bank_interest_rate,mm_interest_rate,mfi_interest_rate,other_fsp_interest_rate,num_shocks_last_year,avg_shock_strength_last_year,borrowed_for_emergency_last_year,borrowed_for_daily_expenses_last_year,borrowed_for_home_or_biz_last_year,phone_technology,can_call,can_text,can_use_internet,can_make_transaction,phone_ownership,advanced_phone_use,reg_bank_acct,reg_mm_acct,reg_formal_nbfi_account,financially_included,active_bank_user,active_mm_user,active_formal_nbfi_user,active_informal_nbfi_user,nonreg_active_mm_user,num_formal_institutions_last_year,num_informal_institutions_last_year,num_financial_activities_last_year,poverty_probability
6109,D,3,FALSE,42,40+,TRUE,FALSE,N,1,Head,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,employed,1,irregular_seasonal,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,2,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,1,4,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.999
6110,I,6,FALSE,53,40+,FALSE,TRUE,X,5,Head,2,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,employed,1,salaried,4,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,2,FALSE,TRUE,TRUE,FALSE,TRUE,,,,,1,2,FALSE,TRUE,FALSE,2,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,2,0.886
6111,I,6,FALSE,25,19-30,FALSE,FALSE,Q,4,Son/Daughter,5,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,employed,1,self_employed,5,5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.26
6112,G,5,FALSE,78,40+,FALSE,TRUE,X,5,Head,2,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,other,3,other,3,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,1,5,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.574
6113,F,4,FALSE,32,30-40,FALSE,FALSE,X,5,Head,2,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,other,3,other,3,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.492
6114,J,7,FALSE,32,30-40,TRUE,TRUE,Q,4,Spouse,6,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,housewife_or_student,2,not_working,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,3,4.666666667,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.983
6115,D,3,FALSE,25,19-30,TRUE,TRUE,Q,4,Spouse,6,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,employed,1,irregular_seasonal,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,2,3.5,FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.999
6116,F,4,TRUE,37,30-40,FALSE,TRUE,X,5,Head,2,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,unemployed,5,not_working,2,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,0,0,FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,TRUE,2,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,5,0.321
6117,F,4,TRUE,55,40+,TRUE,FALSE,Q,4,Head,2,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,employed,1,self_employed,5,3,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1,2,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,1,4,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,2,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,2,0.449
6118,D,3,FALSE,33,30-40,TRUE,TRUE,X,5,Head,2,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,employed,1,irregular_seasonal,1,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,2,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,4,4.75,TRUE,TRUE,TRUE,2,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,1,0.569
6119,G,5,FALSE,30,19-30,TRUE,TRUE,X,5,Spouse,6,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,employed,1,salaried,4,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,2,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,1,5,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,TRUE,2,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,3,2,7,0.64
6120,F,4,FALSE,35,30-40,TRUE,FALSE,X,5,Spouse,6,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,unemployed,5,not_working,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,1,4,TRUE,TRUE,FALSE,0,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.492
6121,G,5,FALSE,53,40+,FALSE,TRUE,X,5,Head,2,1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,employed,1,irregular_seasonal,1,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,3,0.686
6122,I,6,FALSE,20,19-30,TRUE,TRUE,Q,4,Spouse,6,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,employed,1,irregular_seasonal,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,0,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.728
6123,C,2,FALSE,15,15-18,TRUE,FALSE,P,3,Son/Daughter,5,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,employed,1,salaried,4,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,1,5,FALSE,TRUE,FALSE,1,FALSE,TRUE,FALSE,FALSE,2,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,1,0.849
6124,G,5,TRUE,37,30-40,TRUE,TRUE,X,5,Spouse,6,3,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,housewife_or_student,2,not_working,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,2,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,1,4,FALSE,FALSE,FALSE,2,TRUE,TRUE,FALSE,TRUE,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1,1,5,0.122
6125,J,7,FALSE,29,19-30,FALSE,TRUE,X,5,Head,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,employed,1,irregular_seasonal,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,3,1,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.772
6126,C,2,TRUE,42,40+,TRUE,TRUE,P,3,Spouse,6,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,housewife_or_student,2,not_working,2,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,1,2,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,2,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,1,0.017
6127,G,5,FALSE,31,30-40,FALSE,TRUE,X,5,Head,2,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,employed,1,self_employed,5,5,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,12,0,15,,2,2,FALSE,FALSE,TRUE,3,TRUE,TRUE,TRUE,TRUE,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,3,3,7,0.489
6128,I,6,FALSE,25,19-30,TRUE,TRUE,Q,4,Spouse,6,1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,employed,1,self_employed,5,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,1,4,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.482
6129,I,6,FALSE,19,15-18,FALSE,FALSE,Q,4,Son/Daughter,5,2,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,employed,1,irregular_seasonal,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.268
6130,J,7,FALSE,22,19-30,TRUE,FALSE,X,5,Head,2,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,employed,1,self_employed,5,5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,2,FALSE,FALSE,TRUE,FALSE,TRUE,,,,,2,5,TRUE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.826
6131,C,2,TRUE,31,30-40,FALSE,TRUE,P,3,Head,2,2,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,employed,1,salaried,4,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,2,TRUE,FALSE,TRUE,TRUE,TRUE,,,,,0,0,FALSE,FALSE,TRUE,3,TRUE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,2,0.185
6132,A,1,FALSE,25,19-30,TRUE,TRUE,Q,4,Spouse,6,3,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,housewife_or_student,2,not_working,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,1,2,FALSE,FALSE,FALSE,3,TRUE,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,1,0.633
6133,I,6,TRUE,56,40+,FALSE,TRUE,Q,4,Head,2,1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,employed,1,self_employed,5,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,1,3,FALSE,FALSE,TRUE,3,TRUE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,2,0.728
6134,I,6,FALSE,29,19-30,FALSE,TRUE,Q,4,Head,2,2,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,unemployed,5,not_working,2,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.482
6135,D,3,FALSE,57,40+,FALSE,TRUE,Q,4,Head,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,employed,1,self_employed,5,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,1,5,TRUE,TRUE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.796
6136,F,4,TRUE,28,19-30,TRUE,TRUE,Q,4,Spouse,6,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,housewife_or_student,2,not_working,2,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,1,1,TRUE,TRUE,TRUE,0,TRUE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.492
6137,G,5,FALSE,45,40+,FALSE,TRUE,X,5,Head,2,1,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,other,3,other,3,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,2,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,0,0,FALSE,TRUE,FALSE,2,TRUE,TRUE,FALSE,TRUE,2,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,0,4,0.656
6138,J,7,TRUE,65,40+,TRUE,FALSE,X,5,Head,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,retired_or_disabled,4,not_working,2,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,2,5,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.453
6139,A,1,FALSE,24,19-30,FALSE,TRUE,Q,4,Head,2,1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,employed,1,irregular_seasonal,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,1,4,TRUE,FALSE,TRUE,3,TRUE,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,2,0.982
6140,F,4,TRUE,45,40+,FALSE,TRUE,Q,4,Head,2,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,employed,1,salaried,4,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,1,2,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.755
6141,I,6,FALSE,18,15-18,TRUE,FALSE,Q,4,Son/Daughter,5,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,housewife_or_student,2,not_working,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,FALSE,2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,2,0.268
6142,J,7,FALSE,51,40+,FALSE,TRUE,X,5,Head,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,employed,1,self_employed,5,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,3,4.666666667,TRUE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,2,0.772
6143,C,2,FALSE,34,30-40,TRUE,TRUE,P,3,Spouse,6,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,housewife_or_student,2,not_working,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,1,0.751
6144,I,6,TRUE,60,40+,TRUE,TRUE,Q,4,Spouse,6,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,housewife_or_student,2,not_working,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,,,,,1,5,FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,2,0.035
6145,J,7,FALSE,25,19-30,TRUE,TRUE,X,5,Spouse,6,1,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,employed,1,irregular_seasonal,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,FALSE,TRUE,TRUE,FALSE,FALSE,,,,,2,5,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,0,0.95
6146,J,7,FALSE,16,15-18,TRUE,FALSE,X,5,Son/Daughter,5,2,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,employed,1,salaried,4,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,2,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,3,3.333333333,FALSE,TRUE,FALSE,0,TRUE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,2,0.826
6147,J,7,FALSE,50,40+,TRUE,TRUE,X,5,Father/Mother,1,1,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,employed,1,irregular_seasonal,1,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,4,5,TRUE,TRUE,TRUE,2,TRUE,TRUE,TRUE,TRUE,2,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,2,0.6
6148,J,7,FALSE,15,15-18,FALSE,FALSE,X,5,Son/Daughter,5,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,housewife_or_student,2,not_working,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,2,5,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.715
6149,A,1,FALSE,25,19-30,TRUE,TRUE,Q,4,Spouse,6,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,housewife_or_student,2,not_working,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,2,3,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.997
6150,F,4,FALSE,25,19-30,TRUE,TRUE,Q,4,Spouse,6,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,housewife_or_student,2,not_working,2,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2,2,FALSE,TRUE,TRUE,FALSE,TRUE,,,,,2,1,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0.63
6151,G,5,FALSE,21,19-30,TRUE,FALSE,O,2,Head,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,employed,1,salaried,4,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,0,0,FALSE,FALSE,FALSE,2,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,1,0.671
6152,J,7,FALSE,18,15-18,FALSE,FALSE,X,5,Son/Daughter,5,2,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,housewife_or_student,2,not_working,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,4,4,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,2,0.772
6153,I,6,FALSE,20,19-30,TRUE,FALSE,Q,4,Son/Daughter,5,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,housewife_or_student,2,not_working,2,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.117
6154,A,1,FALSE,65,40+,TRUE,TRUE,Q,4,Spouse,6,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,employed,1,irregular_seasonal,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,1,0.949
6155,G,5,FALSE,24,19-30,FALSE,FALSE,X,5,Head,2,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,housewife_or_student,2,not_working,2,5,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,,,,,0,0,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,8,0.523
6156,D,3,FALSE,77,40+,FALSE,TRUE,X,5,Head,2,3,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,employed,1,irregular_seasonal,1,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,2,2,FALSE,FALSE,TRUE,1,TRUE,FALSE,FALSE,FALSE,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,0,5,0.232
6157,A,1,TRUE,19,15-18,FALSE,FALSE,P,3,Son/Daughter,5,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,housewife_or_student,2,not_working,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,1,4,FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.333
6158,F,4,FALSE,23,19-30,TRUE,TRUE,Q,4,Spouse,6,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,unemployed,5,not_working,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,3,5,FALSE,TRUE,FALSE,2,TRUE,FALSE,FALSE,FALSE,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.63
6159,I,6,FALSE,28,19-30,FALSE,TRUE,Q,4,Head,2,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,employed,1,self_employed,5,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,TRUE,2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,1,0.914
6160,C,2,FALSE,23,19-30,TRUE,TRUE,P,3,Spouse,6,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,employed,1,salaried,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.447
6161,I,6,FALSE,48,40+,TRUE,TRUE,Q,4,Spouse,6,0,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,employed,1,irregular_seasonal,1,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,1,4,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.26
